Site,Year,maxDHW,maxSST
Bahia_Banderas,1998,0.440352092690182,31.0100002288818
Bahia_Banderas,1999,0,30.8299999237061
Bahia_Banderas,2000,0.328923695647772,31.25
Bahia_Banderas,2001,0.297495222311416,31.0100002288818
Bahia_Banderas,2002,0.843023317750149,31.25
Bahia_Banderas,2003,0.707847445791218,31.25
Bahia_Banderas,2004,5.50153535412204,31.9200000762939
Bahia_Banderas,2005,1.73515606365995,31.7799987792969
Bahia_Banderas,2006,5.66975499517907,32.1699981689453
Bahia_Banderas,2007,0.338923652051231,31.2899990081787
Bahia_Banderas,2008,0.817308988439323,31.1700000762939
Bahia_Banderas,2009,1.59033261136525,31.2099990844727
Bahia_Banderas,2010,0.301781034689345,30.9499988555908
Bahia_Banderas,2011,0.741594877111198,31.019998550415
Bahia_Banderas,2012,4.09977440021005,31.8699989318848
Bahia_Banderas,2013,1.11962800091862,30.6199989318848
Bahia_Banderas,2014,3.45923621533653,31.4799995422363
Bahia_Banderas,2015,4.88064579590125,31.5499992370605
Bahia_Banderas,2016,0.890166163993871,30.8999996185303
Bahia_Banderas,2017,0.14803330909272,30.9899997711182
Bahia_Banderas,2018,2.91799338731898,31.5
Bahia_Banderas,2019,0.476957004740491,26.8099994659424
Bahia_Culebra,1981,NA,29.2199993133545
Bahia_Culebra,1982,0.639552160969998,30.0799999237061
Bahia_Culebra,1983,7.99277781624006,31.2999992370605
Bahia_Culebra,1984,0,29.8099994659424
Bahia_Culebra,1985,0,29.4299983978271
Bahia_Culebra,1986,0.302633103451657,29.9499988555908
Bahia_Culebra,1987,2.27425906499645,30.4200000762939
Bahia_Culebra,1988,0,29.3899993896484
Bahia_Culebra,1989,0.322633288736952,30.1099987030029
Bahia_Culebra,1990,0.345490409795825,30.1499996185303
Bahia_Culebra,1991,0.296918959426126,29.939998626709
Bahia_Culebra,1992,0.716695148902476,30.4899997711182
Bahia_Culebra,1993,0.852297327720938,30.2199993133545
Bahia_Culebra,1994,0,29.7999992370605
Bahia_Culebra,1995,0.633838016944468,30.0299987792969
Bahia_Culebra,1996,0,29.6499996185303
Bahia_Culebra,1997,1.75591191561148,30.1599998474121
Bahia_Culebra,1998,4.60863035677922,30.5900001525879
Bahia_Culebra,1999,0,29.689998626709
Bahia_Culebra,2000,0,29.5399990081787
Bahia_Culebra,2001,0,29.5399990081787
Bahia_Culebra,2002,0.316918872233046,30.019998550415
Bahia_Culebra,2003,1.64042104805199,30.4699993133545
Bahia_Culebra,2004,2.31865664639702,30.5900001525879
Bahia_Culebra,2005,5.16291622365282,30.7399997711182
Bahia_Culebra,2006,7.33014410243684,30.9699993133545
Bahia_Culebra,2007,1.05801168972917,30.0100002288818
Bahia_Culebra,2008,0,29.7999992370605
Bahia_Culebra,2009,0.953614097429467,30.1799983978271
Bahia_Culebra,2010,6.11367365778709,30.6799983978271
Bahia_Culebra,2011,0,29.5499992370605
Bahia_Culebra,2012,1.22767648075347,30.3499984741211
Bahia_Culebra,2013,0,29.6199989318848
Bahia_Culebra,2014,1.62173779596224,30.2299995422363
Bahia_Culebra,2015,9.10616923665592,31.0999984741211
Bahia_Culebra,2016,1.29218591836976,30.6499996185303
Bahia_Culebra,2017,1.04515452507376,30.4499988555908
Bahia_Culebra,2018,1.58899266190871,30.2899990081787
Bahia_Culebra,2019,0,29.1599998474121
Cabo_Pulmo,1981,NA,30.269998550415
Cabo_Pulmo,1982,4.56779226089011,31.189998626709
Cabo_Pulmo,1983,1.65059842479472,31.4899997711182
Cabo_Pulmo,1984,1.946030707262,31.2399997711182
Cabo_Pulmo,1985,0,29.9499988555908
Cabo_Pulmo,1986,0,29.7899990081787
Cabo_Pulmo,1987,2.12717711195654,31.5900001525879
Cabo_Pulmo,1988,0,30.269998550415
Cabo_Pulmo,1989,0,29.8899993896484
Cabo_Pulmo,1990,1.91317390227805,31.1499996185303
Cabo_Pulmo,1991,0.938588283499894,30.8099994659424
Cabo_Pulmo,1992,0.330864063574344,30.5100002288818
Cabo_Pulmo,1993,0,29.8199996948242
Cabo_Pulmo,1994,0.988306378345102,30.5799999237061
Cabo_Pulmo,1995,0,30.2999992370605
Cabo_Pulmo,1996,0,30.0499992370605
Cabo_Pulmo,1997,9.78502022100956,31.3099994659424
Cabo_Pulmo,1998,1.12945241246905,30.6799983978271
Cabo_Pulmo,1999,0,30.0699996948242
Cabo_Pulmo,2000,4.91837455009928,31.5
Cabo_Pulmo,2001,1.58888785011915,30.2899990081787
Cabo_Pulmo,2002,0.774302896188231,30.5100002288818
Cabo_Pulmo,2003,0.323721042944461,30.519998550415
Cabo_Pulmo,2004,3.57063202566031,31.4699993133545
Cabo_Pulmo,2005,4.80664620496789,32
Cabo_Pulmo,2006,5.8098194423987,31.269998550415
Cabo_Pulmo,2007,0.302292526011565,30.3299999237061
Cabo_Pulmo,2008,6.31239414604344,31.1299991607666
Cabo_Pulmo,2009,3.01290758775205,31.1799983978271
Cabo_Pulmo,2010,0,30.3299999237061
Cabo_Pulmo,2011,6.2586899144309,31.0699996948242
Cabo_Pulmo,2012,6.19925436778945,31.019998550415
Cabo_Pulmo,2013,0.911445622541468,30.1099987030029
Cabo_Pulmo,2014,4.72664628126184,31.4299983978271
Cabo_Pulmo,2015,9.77073417974979,31.2799987792969
Cabo_Pulmo,2016,3.30920373760924,30.9899997711182
Cabo_Pulmo,2017,3.1092040645833,30.9499988555908
Cabo_Pulmo,2018,9.46614890974396,31.5100002288818
Cabo_Pulmo,2019,0.422292547809835,23.689998626709
Caletitas,1981,NA,31.1499996185303
Caletitas,1982,0.482671148766021,31.1199989318848
Caletitas,1983,1.72033258956698,31.3199996948242
Caletitas,1984,0.645528204430084,31.6799983978271
Caletitas,1985,0,30.6399993896484
Caletitas,1986,0,30.5299987792969
Caletitas,1987,0,30.9099998474121
Caletitas,1988,0,30.6399993896484
Caletitas,1989,0,30.5299987792969
Caletitas,1990,0,30.7299995422363
Caletitas,1991,0,30.7299995422363
Caletitas,1992,0.172319034277569,31.1599998474121
Caletitas,1993,0.307494906236499,31.0399990081787
Caletitas,1994,0.346066672681114,31.3199996948242
Caletitas,1995,0,30.4799995422363
Caletitas,1996,0,30.8499984741211
Caletitas,1997,3.30227972285539,31.5699996948242
Caletitas,1998,0.440352092690182,31.0100002288818
Caletitas,1999,0,30.8299999237061
Caletitas,2000,0.328923695647772,31.25
Caletitas,2001,0.297495222311416,31.0100002288818
Caletitas,2002,0.843023317750149,31.25
Caletitas,2003,0.707847445791218,31.25
Caletitas,2004,5.50153535412204,31.9200000762939
Caletitas,2005,1.73515606365995,31.7799987792969
Caletitas,2006,5.66975499517907,32.1699981689453
Caletitas,2007,0.338923652051231,31.2899990081787
Caletitas,2008,0.817308988439323,31.1700000762939
Caletitas,2009,1.59033261136525,31.2099990844727
Caletitas,2010,0.301781034689345,30.9499988555908
Caletitas,2011,0.741594877111198,31.019998550415
Caletitas,2012,4.09977440021005,31.8699989318848
Caletitas,2013,1.11962800091862,30.6199989318848
Caletitas,2014,3.45923621533653,31.4799995422363
Caletitas,2015,4.88064579590125,31.5499992370605
Caletitas,2016,0.890166163993871,30.8999996185303
Caletitas,2017,0.14803330909272,30.9899997711182
Caletitas,2018,2.91799338731898,31.5
Caletitas,2019,0.476957004740491,26.8099994659424
Cambutal,1981,NA,29.1399993896484
Cambutal,1982,3.00049311805509,31.519998550415
Cambutal,1983,7.74147513165452,31.9099998474121
Cambutal,1984,0.452860376723429,30.6299991607666
Cambutal,1985,0,29.7999992370605
Cambutal,1986,0,29.939998626709
Cambutal,1987,0.30238321001707,30.6499996185303
Cambutal,1988,0,30.5
Cambutal,1989,0,30.3699989318848
Cambutal,1990,0,30.3499984741211
Cambutal,1991,1.00238637848855,31.2799987792969
Cambutal,1992,2.09334780088453,30.9099998474121
Cambutal,1993,0,30.0499992370605
Cambutal,1994,0,30.1799983978271
Cambutal,1995,0,30.519998550415
Cambutal,1996,0.299526001765117,30.9200000762939
Cambutal,1997,0.497146287193574,30.7999992370605
Cambutal,1998,6.62241835747995,31.3599987030029
Cambutal,1999,0,30.2099990844727
Cambutal,2000,0,29.939998626709
Cambutal,2001,0,30.5299987792969
Cambutal,2002,2.20429892222924,31.1999988555908
Cambutal,2003,0.150477166706359,30.5999984741211
Cambutal,2004,2.29906189041439,31.269998550415
Cambutal,2005,0,30.2899990081787
Cambutal,2006,0,30.5
Cambutal,2007,0,30.3899993896484
Cambutal,2008,0,30.189998626709
Cambutal,2009,0,30.0799999237061
Cambutal,2010,2.1090621737919,30.9299983978271
Cambutal,2011,0,30.1700000762939
Cambutal,2012,0,30.4099998474121
Cambutal,2013,0.313811770546507,30.7199993133545
Cambutal,2014,1.58572428158979,31.0799999237061
Cambutal,2015,2.22382155933845,31.2299995422363
Cambutal,2016,5.31764931393109,31.4699993133545
Cambutal,2017,2.70811390484376,30.8400001525879
Cambutal,2018,0,30.3299999237061
Cambutal,2019,0,30.2999992370605
Cano_island,1981,NA,28.75
Cano_island,1982,2.39048735070495,31.0699996948242
Cano_island,1983,6.49361417417545,31.9200000762939
Cano_island,1984,0,30.2600002288818
Cano_island,1985,0,29.75
Cano_island,1986,0,29.8099994659424
Cano_island,1987,0.765352188873792,30.5499992370605
Cano_island,1988,0.699710307268816,30.8099994659424
Cano_island,1989,0.316997939932887,30.5499992370605
Cano_island,1990,0,30.3299999237061
Cano_island,1991,2.04491787320929,30.9799995422363
Cano_island,1992,1.36806468699934,31.0100002288818
Cano_island,1993,0,30.3799991607666
Cano_island,1994,0.148499013562984,30.4699993133545
Cano_island,1995,0.197070463932683,30.8099994659424
Cano_island,1996,0.144213201185054,30.439998626709
Cano_island,1997,0.961066594478563,31.0900001525879
Cano_island,1998,7.09732109155208,31.5399990081787
Cano_island,1999,0,30.2199993133545
Cano_island,2000,0,30.3199996948242
Cano_island,2001,0.472639974125754,30.6700000762939
Cano_island,2002,2.53755748766358,30.8599987030029
Cano_island,2003,1.11806441452097,30.7899990081787
Cano_island,2004,0.319855148184841,30.5699996948242
Cano_island,2005,0,30.1999988555908
Cano_island,2006,0.294140818874015,30.4799995422363
Cano_island,2007,0,30.2899990081787
Cano_island,2008,0,30.1099987030029
Cano_island,2009,0,30.25
Cano_island,2010,1.09092148108416,30.5999984741211
Cano_island,2011,0,30.0100002288818
Cano_island,2012,0,30.1799983978271
Cano_island,2013,0,29.9599990844727
Cano_island,2014,1.18670805101727,31.1999988555908
Cano_island,2015,2.76898645146102,31.269998550415
Cano_island,2016,3.16576667770576,30.8299999237061
Cano_island,2017,3.80126397997395,30.9599990844727
Cano_island,2018,0,30.4099998474121
Cano_island,2019,0,30.0399990081787
Careyeros,1981,NA,31.0599994659424
Careyeros,1982,1.70572715405181,31.269998550415
Careyeros,1983,1.61729724129381,31.2799987792969
Careyeros,1984,0.642432508223774,31.6499996185303
Careyeros,1985,0,30.689998626709
Careyeros,1986,0,30.5499992370605
Careyeros,1987,0.329716924776601,31.1799983978271
Careyeros,1988,0,30.7299995422363
Careyeros,1989,0,30.5799999237061
Careyeros,1990,0,30.7299995422363
Careyeros,1991,0,30.8299999237061
Careyeros,1992,0.326859716524648,31.1999988555908
Careyeros,1993,0.145572715405181,30.9599990844727
Careyeros,1994,0.349716837583521,31.3099994659424
Careyeros,1995,0,30.0499992370605
Careyeros,1996,0.469575496156252,31.0599994659424
Careyeros,1997,4.3211708841079,31.689998626709
Careyeros,1998,0.609575158283065,31.0499992370605
Careyeros,1999,0,30.8899993896484
Careyeros,2000,0.529575507055387,31.3099994659424
Careyeros,2001,0.482432388333289,31.0999984741211
Careyeros,2002,0.880720676286508,31.3699989318848
Careyeros,2003,0.659433849553202,31.1499996185303
Careyeros,2004,4.4640285719218,31.939998626709
Careyeros,2005,1.8214419084289,31.6199989318848
Careyeros,2006,4.87789068699197,31.939998626709
Careyeros,2007,0.34400269355799,31.3400001525879
Careyeros,2008,1.35315338069471,31.3999996185303
Careyeros,2009,2.15101665254484,31.3699989318848
Careyeros,2010,0,30.7099990844727
Careyeros,2011,1.1247238058099,31.2299995422363
Careyeros,2012,4.37131339174262,31.7199993133545
Careyeros,2013,1.0862936750692,30.6499996185303
Careyeros,2014,3.04888112329982,31.2799987792969
Careyeros,2015,4.08103029472095,31.4899997711182
Careyeros,2016,1.13472348973498,31.2099990844727
Careyeros,2017,0.462432475526369,31.0399990081787
Careyeros,2018,3.94817338074564,31.7299995422363
Careyeros,2019,0.157001275934617,26.4099998474121
Chimo,1981,NA,30.8199996948242
Chimo,1982,0.157885178835318,30.7799987792969
Chimo,1983,1.25593841005266,30.9099998474121
Chimo,1984,0.405770237780151,31.189998626709
Chimo,1985,0,30.5299987792969
Chimo,1986,0,30.519998550415
Chimo,1987,0.355770455762852,31
Chimo,1988,0.157885178835318,30.8199996948242
Chimo,1989,0.157885178835318,30.5100002288818
Chimo,1990,0.312913149418684,30.8199996948242
Chimo,1991,0.294341840737741,30.7600002288818
Chimo,1992,0.149313826557835,30.7600002288818
Chimo,1993,0.517941174497724,31.0100002288818
Chimo,1994,0.288627424233834,30.7299995422363
Chimo,1995,0,30.1499996185303
Chimo,1996,0,30.7099990844727
Chimo,1997,5.03209990902588,31.9899997711182
Chimo,1998,0.502913138519549,30.9699993133545
Chimo,1999,0,30.5999984741211
Chimo,2000,0.622969090585414,30.939998626709
Chimo,2001,0.394341677250715,31.1700000762939
Chimo,2002,0.843711488571821,31.1199989318848
Chimo,2003,0.766568228160967,30.8499984741211
Chimo,2004,2.30467737874677,31.2199993133545
Chimo,2005,1.94456545281677,31.3899993896484
Chimo,2006,5.26712862075043,31.6299991607666
Chimo,2007,0.159313782961295,30.8299999237061
Chimo,2008,0.327198645721697,30.8699989318848
Chimo,2009,1.18948171545284,31.0799999237061
Chimo,2010,0,30.5499992370605
Chimo,2011,1.10662458349483,30.8999996185303
Chimo,2012,3.22473365778669,31.3999996185303
Chimo,2013,0.735826364232178,30.6999988555908
Chimo,2014,4.49352896001639,31.5900001525879
Chimo,2015,3.82781469610038,31.0100002288818
Chimo,2016,0.476512472279532,30.689998626709
Chimo,2017,0.620111882333461,30.8199996948242
Chimo,2018,4.75141370288631,31.6399993896484
Chimo,2019,0.802969123282819,27.6399993896484
Chocota,1981,NA,30.8199996948242
Chocota,1982,0.157885178835318,30.7799987792969
Chocota,1983,1.25593841005266,30.9099998474121
Chocota,1984,0.405770237780151,31.189998626709
Chocota,1985,0,30.5299987792969
Chocota,1986,0,30.519998550415
Chocota,1987,0.355770455762852,31
Chocota,1988,0.157885178835318,30.8199996948242
Chocota,1989,0.157885178835318,30.5100002288818
Chocota,1990,0.312913149418684,30.8199996948242
Chocota,1991,0.294341840737741,30.7600002288818
Chocota,1992,0.149313826557835,30.7600002288818
Chocota,1993,0.517941174497724,31.0100002288818
Chocota,1994,0.288627424233834,30.7299995422363
Chocota,1995,0,30.1499996185303
Chocota,1996,0,30.7099990844727
Chocota,1997,5.03209990902588,31.9899997711182
Chocota,1998,0.502913138519549,30.9699993133545
Chocota,1999,0,30.5999984741211
Chocota,2000,0.622969090585414,30.939998626709
Chocota,2001,0.394341677250715,31.1700000762939
Chocota,2002,0.843711488571821,31.1199989318848
Chocota,2003,0.766568228160967,30.8499984741211
Chocota,2004,2.30467737874677,31.2199993133545
Chocota,2005,1.94456545281677,31.3899993896484
Chocota,2006,5.26712862075043,31.6299991607666
Chocota,2007,0.159313782961295,30.8299999237061
Chocota,2008,0.327198645721697,30.8699989318848
Chocota,2009,1.18948171545284,31.0799999237061
Chocota,2010,0,30.5499992370605
Chocota,2011,1.10662458349483,30.8999996185303
Chocota,2012,3.22473365778669,31.3999996185303
Chocota,2013,0.735826364232178,30.6999988555908
Chocota,2014,4.49352896001639,31.5900001525879
Chocota,2015,3.82781469610038,31.0100002288818
Chocota,2016,0.476512472279532,30.689998626709
Chocota,2017,0.620111882333461,30.8199996948242
Chocota,2018,4.75141370288631,31.6399993896484
Chocota,2019,0.802969123282819,27.6399993896484
Darwin_North_Anchorage,1981,NA,26.0799999237061
Darwin_North_Anchorage,1982,2.24462137981965,29.2199993133545
Darwin_North_Anchorage,1983,24.865864957768,31.1999988555908
Darwin_North_Anchorage,1984,1.28841042848227,29.2999992370605
Darwin_North_Anchorage,1985,0,27.7199993133545
Darwin_North_Anchorage,1986,0,28.2399997711182
Darwin_North_Anchorage,1987,7.71644816483378,29.3099994659424
Darwin_North_Anchorage,1988,0,27.7600002288818
Darwin_North_Anchorage,1989,0,28.2399997711182
Darwin_North_Anchorage,1990,0,28.2399997711182
Darwin_North_Anchorage,1991,2.08747846818112,28.8499984741211
Darwin_North_Anchorage,1992,13.0351939863716,29.939998626709
Darwin_North_Anchorage,1993,6.94803901155032,30.4499988555908
Darwin_North_Anchorage,1994,0,28.2899990081787
Darwin_North_Anchorage,1995,0.724397602797026,28.6299991607666
Darwin_North_Anchorage,1996,0.300770458851778,28.4200000762939
Darwin_North_Anchorage,1997,2.92929215459466,29.8099994659424
Darwin_North_Anchorage,1998,26.9023496478384,30.8400001525879
Darwin_North_Anchorage,1999,0.590112084695743,28.4499988555908
Darwin_North_Anchorage,2000,0.150385093186701,28.3799991607666
Darwin_North_Anchorage,2001,1.79813711481553,29.0399990081787
Darwin_North_Anchorage,2002,7.6542499628877,29.7299995422363
Darwin_North_Anchorage,2003,3.44368958300553,29.1999988555908
Darwin_North_Anchorage,2004,2.35500664739251,29.3699989318848
Darwin_North_Anchorage,2005,0,28.1999988555908
Darwin_North_Anchorage,2006,1.85813739819304,28.8499984741211
Darwin_North_Anchorage,2007,1.82956531567351,29.1099987030029
Darwin_North_Anchorage,2008,7.22062204510386,29.3899993896484
Darwin_North_Anchorage,2009,3.63149165353782,29.7099990844727
Darwin_North_Anchorage,2010,11.3553561090717,29.8299999237061
Darwin_North_Anchorage,2011,1.22698154097878,28.9799995422363
Darwin_North_Anchorage,2012,5.83051126830432,29.6399993896484
Darwin_North_Anchorage,2013,3.31160252842957,28.8499984741211
Darwin_North_Anchorage,2014,2.26280748632254,29.189998626709
Darwin_North_Anchorage,2015,3.03434875279842,29.3899993896484
Darwin_North_Anchorage,2016,9.3737038260153,30.1299991607666
Darwin_North_Anchorage,2017,9.27551670589285,29.9799995422363
Darwin_North_Anchorage,2018,1.28983848765149,28.939998626709
Darwin_North_Anchorage,2019,2.86616221033012,28.8099994659424
Floreana_Island,1981,NA,24.1099987030029
Floreana_Island,1982,0,27.4899997711182
Floreana_Island,1983,26.4658492862433,30.8799991607666
Floreana_Island,1984,0,27.3499984741211
Floreana_Island,1985,0,26.4300003051758
Floreana_Island,1986,2.09573060325135,28.7099990844727
Floreana_Island,1987,9.41436170574235,28.8999996185303
Floreana_Island,1988,0,26.75
Floreana_Island,1989,0,27.3799991607666
Floreana_Island,1990,0,27.1599998474121
Floreana_Island,1991,1.67144498705785,27.8699989318848
Floreana_Island,1992,13.0215285365875,29.5100002288818
Floreana_Island,1993,5.47074862229659,29.6999988555908
Floreana_Island,1994,0,26.269998550415
Floreana_Island,1995,0.720006707940468,28.2600002288818
Floreana_Island,1996,0.417146292856604,28.1700000762939
Floreana_Island,1997,3.00788439002925,28.5599994659424
Floreana_Island,1998,33.5201372155396,30.4699993133545
Floreana_Island,1999,0,27.4499988555908
Floreana_Island,2000,0,27.3699989318848
Floreana_Island,2001,2.51216101787685,28.689998626709
Floreana_Island,2002,4.00289297386405,28.0999984741211
Floreana_Island,2003,1.97644303486958,28.5799999237061
Floreana_Island,2004,0,27.0799999237061
Floreana_Island,2005,0.497862094793765,27.8299999237061
Floreana_Island,2006,0.936436904583265,28.2099990844727
Floreana_Island,2007,1.72930024312153,28.1199989318848
Floreana_Island,2008,6.85577029503828,28.4300003051758
Floreana_Island,2009,1.21858125615073,28.2299995422363
Floreana_Island,2010,6.42219059870696,28.8299999237061
Floreana_Island,2011,1.51358646966659,27.9300003051758
Floreana_Island,2012,3.89003282035943,28.439998626709
Floreana_Island,2013,0.525004755752191,27.8699989318848
Floreana_Island,2014,0,27.3799991607666
Floreana_Island,2015,3.02788196793506,28.3999996185303
Floreana_Island,2016,6.01218787143699,29.0900001525879
Floreana_Island,2017,10.294344559871,29.6499996185303
Floreana_Island,2018,0,27.3199996948242
Floreana_Island,2019,2.43358969829677,28.439998626709
Gorgona_Island,1981,NA,29.3899993896484
Gorgona_Island,1982,1.71563853677595,29.7899990081787
Gorgona_Island,1983,20.0538751126277,30.7099990844727
Gorgona_Island,1984,0,28.3999996185303
Gorgona_Island,1985,0,28.3099994659424
Gorgona_Island,1986,0,27.8999996185303
Gorgona_Island,1987,2.23234467321199,29.4299983978271
Gorgona_Island,1988,0.1538496802244,28.8400001525879
Gorgona_Island,1989,0,28.189998626709
Gorgona_Island,1990,0.344841977810687,29.0999984741211
Gorgona_Island,1991,0,28.5599994659424
Gorgona_Island,1992,6.18902086003036,29.8099994659424
Gorgona_Island,1993,0.860676612879117,29.1700000762939
Gorgona_Island,1994,0,28.1999988555908
Gorgona_Island,1995,0.301984671466519,28.8499984741211
Gorgona_Island,1996,0,28.5599994659424
Gorgona_Island,1997,11.3073212697052,30.0100002288818
Gorgona_Island,1998,20.479710140065,30.9299983978271
Gorgona_Island,1999,0.490120033279228,28.9599990844727
Gorgona_Island,2000,0,28.5799999237061
Gorgona_Island,2001,0,28.3899993896484
Gorgona_Island,2002,1.01166881237319,29.0699996948242
Gorgona_Island,2003,0.84539826313393,29.3400001525879
Gorgona_Island,2004,0,28.1199989318848
Gorgona_Island,2005,3.30643468157409,29.5299987792969
Gorgona_Island,2006,0,28.5799999237061
Gorgona_Island,2007,0.481548681001745,28.9899997711182
Gorgona_Island,2008,0,28.5399990081787
Gorgona_Island,2009,0,28.3899993896484
Gorgona_Island,2010,6.93199810156154,30.1399993896484
Gorgona_Island,2011,1.30694703132876,29.3199996948242
Gorgona_Island,2012,2.88016444840974,29.3499984741211
Gorgona_Island,2013,0,28.4799995422363
Gorgona_Island,2014,3.72183263953223,29.3699989318848
Gorgona_Island,2015,10.2331538448371,29.7899990081787
Gorgona_Island,2016,4.93163731507835,29.1499996185303
Gorgona_Island,2017,0.884962338063967,29.189998626709
Gorgona_Island,2018,0.309127692096401,28.8699989318848
Gorgona_Island,2019,0.18384954943478,29.0499992370605
Gulf_of_California,1981,NA,30.2899990081787
Gulf_of_California,1982,1.89344020181773,30.8499984741211
Gulf_of_California,1983,0.983512090176953,31.25
Gulf_of_California,1984,0.512107267185133,30.6700000762939
Gulf_of_California,1985,0,30.2899990081787
Gulf_of_California,1986,0,29.9499988555908
Gulf_of_California,1987,2.02489269606921,31.7799987792969
Gulf_of_California,1988,0,30.25
Gulf_of_California,1989,0,29.6999988555908
Gulf_of_California,1990,1.89346411374151,31.25
Gulf_of_California,1991,0.94208338795876,31.0100002288818
Gulf_of_California,1992,0.537821324017583,30.7799987792969
Gulf_of_California,1993,0,29.7899990081787
Gulf_of_California,1994,0.952785962941696,30.7299995422363
Gulf_of_California,1995,0.143559488958242,30.4599990844727
Gulf_of_California,1996,0,30.1299991607666
Gulf_of_California,1997,9.36226138290094,31.1499996185303
Gulf_of_California,1998,1.43917835585925,30.7799987792969
Gulf_of_California,1999,0.349976197067572,30.4799995422363
Gulf_of_California,2000,4.54186910707124,31.5599994659424
Gulf_of_California,2001,1.42419024097676,30.4499988555908
Gulf_of_California,2002,0.834940258337527,30.7199993133545
Gulf_of_California,2003,0.767797771765262,30.5799999237061
Gulf_of_California,2004,4.17402394742382,31.439998626709
Gulf_of_California,2005,4.99327319982101,31.8899993896484
Gulf_of_California,2006,4.94685715655891,31.6099987030029
Gulf_of_California,2007,0.153559445361702,30.4899997711182
Gulf_of_California,2008,4.06760707582746,31.2199993133545
Gulf_of_California,2009,3.24908326402003,31.1999988555908
Gulf_of_California,2010,0,30.4200000762939
Gulf_of_California,2011,5.32465472124061,31.2799987792969
Gulf_of_California,2012,5.69034556369392,31.0699996948242
Gulf_of_California,2013,0.837797739067856,30.0999984741211
Gulf_of_California,2014,4.76901144105561,31.3999996185303
Gulf_of_California,2015,9.90301137846344,31.3699989318848
Gulf_of_California,2016,3.58332144873483,31.019998550415
Gulf_of_California,2017,2.26484518829657,30.8799991607666
Gulf_of_California,2018,5.31184456299763,31.6799983978271
Gulf_of_California,2019,0,23.0699996948242
Hidden_Reef,1981,NA,26.0799999237061
Hidden_Reef,1982,2.24462137981965,29.2199993133545
Hidden_Reef,1983,24.865864957768,31.1999988555908
Hidden_Reef,1984,1.28841042848227,29.2999992370605
Hidden_Reef,1985,0,27.7199993133545
Hidden_Reef,1986,0,28.2399997711182
Hidden_Reef,1987,7.71644816483378,29.3099994659424
Hidden_Reef,1988,0,27.7600002288818
Hidden_Reef,1989,0,28.2399997711182
Hidden_Reef,1990,0,28.2399997711182
Hidden_Reef,1991,2.08747846818112,28.8499984741211
Hidden_Reef,1992,13.0351939863716,29.939998626709
